Record ID,Title,Author,Journal,Publisher,OriginalPaperDate,OriginalPaperDOI,Reason,Subject
65352.0,Simulation of big data mixed attribute feature detection for power system intelligent operation and maintenance based on improved random forest algorithm,Ze Li;Xiaoze Liu;Lin Ji;Guanglong He;Liang Sun,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-01-24,10.3233/jifs-223852,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Energy;(PHY) Engineering - Electrical;
65350.0,Similarity measures of double-valued neutrosophic sets based on cotangent function and applications to football players’ competitive ability evaluation,Yanfeng Dong;Meng Wang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-19,10.3233/jifs-231194,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Sports and Recreation;
65349.0,Selection of safety equipment with choquet integral operators and q-rung orthopair fuzzy information,Abrar Hussain;Nan Zhang;Kifayat Ullah;Harish Garg;Ashraf Al-Quran;Shi Yin,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-05-04,10.3233/jifs-240169,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65348.0,Secure cloud storage for IoT based distributed healthcare environment using blockchain orchestrated and deep learning model,P Rajasekaran;M Duraipandian,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-11-18,10.3233/jifs-234884,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Medicine - General;
65347.0,Secure and fine-grained access control of electronic health record using SAPCP-ABE technique in cloud,Abinaya Pandiyarajan;Senthil Kumar Jagatheesaperumal;Manonmani Thayanithi,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-11,10.3233/jifs-240341,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(HSC) Medicine - General;
65346.0,Revolutionizing power grid loss prediction with advanced hybrid time series deep learning model,M Senthamil Selvi;R Senthamizh Selvi;Saranya Subbaiyan;M S Murshitha Shajahan,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-04-26,10.3233/jifs-235579,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Human Subject Welfare;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(PHY) Energy;(PHY) Engineering - Electrical;
65337.0,Research on probabilistic language multi-attribute group decision-making method based on correlation coefficient and improved entropy,Junwei Li;Mengmeng Lian;Yong Jin;Miaomiao Xia;Huaibin Hou,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-03-10,10.3233/jifs-235593,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65335.0,Research on performance evaluation of intangible assets operation and management in sports events with double-valued neutrosophic sets,Kanghua Du;Yuming Du,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-05-24,10.3233/jifs-231467,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65333.0,Research on lean management and innovation capability evaluation of technological small and medium sized enterprises under probabilistic hesitant fuzzy sets,Yixuan Wang;Xiaowen Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-09-04,10.3233/jifs-233403,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Management;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65329.0,Research on gaussian mixture model and its distributed data mining algorithm in wireless sensor networks,Guizhou Wu;Junfeng Wu;Xinyu Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-02-20,10.3233/jifs-238711,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65328.0,Research on evaluation of emergency communication vehicle cabin’s internal environment design based on q-rung orthopair fuzzy information,Jiarui Zhang,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-05-26,10.3233/jifs-232198,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(B/T) Transportation;(HSC) Public Health and Safety;
65327.0,Research on evaluation of development level of digital economy based on combination weighting method and improved VIKOR method,Sijia Liu;Zixue Guo,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-02-18,10.3233/jifs-223567,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Economics;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65326.0,Research on effectiveness evaluation of corporate culture construction based on the neutrosophic cubic number multiple attribute decision making,Tong Cui;Peixi Sun;Xiao Liu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-12-01,10.3233/jifs-231841,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - General;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65325.0,Research on economic growth in smart cities based on wireless sensor networks,Chao Yuan;Ziqi Zhao,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-05-07,10.3233/jifs-242195,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Economics;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(B/T) Urban Planning;
65323.0,Research on Artificial Intelligence based Fruit Disease Identification System (AI-FDIS) with the Internet of Things (IoT),S K Kabilesh;D Mohanapriya;P Suseendhar;J Indra;T Gunasekar;N Senthilvel,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-01-24,10.3233/jifs-222017,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(BLS) Agriculture;
65318.0,Query reformulation system based on WordNet and word vectors clusters,Amol Jumde;Ravindra Keskar,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-02-27,10.3233/jifs-236296,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65317.0,Quality improvement path and countermeasures of visual arts for future metaverse: Based on G1-entropy value method,Xinzhang Chen;Xiaoyan Tian;Hongtu Ye,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2022-12-23,10.3233/jifs-223351,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Technology;(HUM) Arts - General;
65311.0,Probabilistic double hierarchy linguistic MADM for location selection of new energy electric vehicle charging stations based on the MSM operators,Fan Lei;Qiang Cai;Guiwu Wei;Zhiwen Mo;Yanfeng Guo,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2022-12-30,10.3233/jifs-221979,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65310.0,Presenting a meta-heuristic solution for optimal resource allocation in fog computing,Xiaomei Ding;Huaibao Ding;Fei Zhou,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-03-14,10.3233/jifs-233418,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65309.0,Prediction of stock market using grey wolf optimization with hybrid convolutional neural network and bi-directional long-short term memory model,Yedhu Harikumar;M Muthumeenakshi,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-11-24,10.3233/jifs-233716,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Business - Economics;(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
65308.0,Powerlifting total score prediction based on an improved random forest regression algorithm,Vinh Huy Chau;Anh Thu Vo;Huu Phuc Ngo,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2024-02-28,10.3233/jifs-230032,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Authorship/Affiliation;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;(SOC) Sports and Recreation;
65307.0,Picture hesitant fuzzy grey compromise relational bidirectional projection method with application in multi-attribute recommendation,Wenchao Jiang;Xiaolei Yang;Yuqi Zang;Xumei Yuan;Rui Liu,Journal of Intelligent & Fuzzy Systems,IOS Press (bought by Sage November 2023),2023-10-30,10.3233/jifs-233016,Computer-Aided Content or Computer-Generated Content;Concerns/Issues about Referencing/Attributions;Concerns/Issues about Third Party Involvement;Compromised Peer Review;Investigation by Journal/Publisher;Investigation by Third Party;Paper Mill;Unreliable Results and/or Conclusions;,(B/T) Computer Science;(B/T) Data Science;(B/T) Technology;
